what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952587647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952590575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952592606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952594438
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300952595487
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300952604885
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952605923
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1300952605985
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952607545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952608247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952608343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952609346
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.search.declarations.in.workspace",1300952609457
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1300952610207
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1300952622358
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1300952623203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952625852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952645358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952670094
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952698028
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300952708556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952713493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952730926
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1300952744504
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952751459
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952752786
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952785367
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952797607
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1300952798640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1300952799046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1300952799972
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1300952800476
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1300952807919
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952822484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952825073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952828196
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300952878228
